education_expenditure_2015_mean,education_expenditure_2015_median,education_expenditure_2015_sd,education_expenditure_2015_min,education_expenditure_2015_max,education_expenditure_2016_mean,education_expenditure_2016_median,education_expenditure_2016_sd,education_expenditure_2016_min,education_expenditure_2016_max,education_expenditure_2017_mean,education_expenditure_2017_median,education_expenditure_2017_sd,education_expenditure_2017_min,education_expenditure_2017_max,education_expenditure_2018_mean,education_expenditure_2018_median,education_expenditure_2018_sd,education_expenditure_2018_min,education_expenditure_2018_max,education_expenditure_2019_mean,education_expenditure_2019_median,education_expenditure_2019_sd,education_expenditure_2019_min,education_expenditure_2019_max,education_expenditure_2020_mean,education_expenditure_2020_median,education_expenditure_2020_sd,education_expenditure_2020_min,education_expenditure_2020_max,education_expenditure_2021_mean,education_expenditure_2021_median,education_expenditure_2021_sd,education_expenditure_2021_min,education_expenditure_2021_max,education_expenditure_2022_mean,education_expenditure_2022_median,education_expenditure_2022_sd,education_expenditure_2022_min,education_expenditure_2022_max,exports_2015_mean,exports_2015_median,exports_2015_sd,exports_2015_min,exports_2015_max,exports_2016_mean,exports_2016_median,exports_2016_sd,exports_2016_min,exports_2016_max,exports_2017_mean,exports_2017_median,exports_2017_sd,exports_2017_min,exports_2017_max,exports_2018_mean,exports_2018_median,exports_2018_sd,exports_2018_min,exports_2018_max,exports_2019_mean,exports_2019_median,exports_2019_sd,exports_2019_min,exports_2019_max,exports_2020_mean,exports_2020_median,exports_2020_sd,exports_2020_min,exports_2020_max,exports_2021_mean,exports_2021_median,exports_2021_sd,exports_2021_min,exports_2021_max,exports_2022_mean,exports_2022_median,exports_2022_sd,exports_2022_min,exports_2022_max,gdp_2015_mean,gdp_2015_median,gdp_2015_sd,gdp_2015_min,gdp_2015_max,gdp_2016_mean,gdp_2016_median,gdp_2016_sd,gdp_2016_min,gdp_2016_max,gdp_2017_mean,gdp_2017_median,gdp_2017_sd,gdp_2017_min,gdp_2017_max,gdp_2018_mean,gdp_2018_median,gdp_2018_sd,gdp_2018_min,gdp_2018_max,gdp_2019_mean,gdp_2019_median,gdp_2019_sd,gdp_2019_min,gdp_2019_max,gdp_2020_mean,gdp_2020_median,gdp_2020_sd,gdp_2020_min,gdp_2020_max,gdp_2021_mean,gdp_2021_median,gdp_2021_sd,gdp_2021_min,gdp_2021_max,gdp_2022_mean,gdp_2022_median,gdp_2022_sd,gdp_2022_min,gdp_2022_max,gdp_per_capita_2015_mean,gdp_per_capita_2015_median,gdp_per_capita_2015_sd,gdp_per_capita_2015_min,gdp_per_capita_2015_max,gdp_per_capita_2016_mean,gdp_per_capita_2016_median,gdp_per_capita_2016_sd,gdp_per_capita_2016_min,gdp_per_capita_2016_max,gdp_per_capita_2017_mean,gdp_per_capita_2017_median,gdp_per_capita_2017_sd,gdp_per_capita_2017_min,gdp_per_capita_2017_max,gdp_per_capita_2018_mean,gdp_per_capita_2018_median,gdp_per_capita_2018_sd,gdp_per_capita_2018_min,gdp_per_capita_2018_max,gdp_per_capita_2019_mean,gdp_per_capita_2019_median,gdp_per_capita_2019_sd,gdp_per_capita_2019_min,gdp_per_capita_2019_max,gdp_per_capita_2020_mean,gdp_per_capita_2020_median,gdp_per_capita_2020_sd,gdp_per_capita_2020_min,gdp_per_capita_2020_max,gdp_per_capita_2021_mean,gdp_per_capita_2021_median,gdp_per_capita_2021_sd,gdp_per_capita_2021_min,gdp_per_capita_2021_max,gdp_per_capita_2022_mean,gdp_per_capita_2022_median,gdp_per_capita_2022_sd,gdp_per_capita_2022_min,gdp_per_capita_2022_max,health_expenditure_2015_mean,health_expenditure_2015_median,health_expenditure_2015_sd,health_expenditure_2015_min,health_expenditure_2015_max,health_expenditure_2016_mean,health_expenditure_2016_median,health_expenditure_2016_sd,health_expenditure_2016_min,health_expenditure_2016_max,health_expenditure_2017_mean,health_expenditure_2017_median,health_expenditure_2017_sd,health_expenditure_2017_min,health_expenditure_2017_max,health_expenditure_2018_mean,health_expenditure_2018_median,health_expenditure_2018_sd,health_expenditure_2018_min,health_expenditure_2018_max,health_expenditure_2019_mean,health_expenditure_2019_median,health_expenditure_2019_sd,health_expenditure_2019_min,health_expenditure_2019_max,health_expenditure_2020_mean,health_expenditure_2020_median,health_expenditure_2020_sd,health_expenditure_2020_min,health_expenditure_2020_max,health_expenditure_2021_mean,health_expenditure_2021_median,health_expenditure_2021_sd,health_expenditure_2021_min,health_expenditure_2021_max,infant_mortality_rate_2015_mean,infant_mortality_rate_2015_median,infant_mortality_rate_2015_sd,infant_mortality_rate_2015_min,infant_mortality_rate_2015_max,infant_mortality_rate_2016_mean,infant_mortality_rate_2016_median,infant_mortality_rate_2016_sd,infant_mortality_rate_2016_min,infant_mortality_rate_2016_max,infant_mortality_rate_2017_mean,infant_mortality_rate_2017_median,infant_mortality_rate_2017_sd,infant_mortality_rate_2017_min,infant_mortality_rate_2017_max,infant_mortality_rate_2018_mean,infant_mortality_rate_2018_median,infant_mortality_rate_2018_sd,infant_mortality_rate_2018_min,infant_mortality_rate_2018_max,infant_mortality_rate_2019_mean,infant_mortality_rate_2019_median,infant_mortality_rate_2019_sd,infant_mortality_rate_2019_min,infant_mortality_rate_2019_max,infant_mortality_rate_2020_mean,infant_mortality_rate_2020_median,infant_mortality_rate_2020_sd,infant_mortality_rate_2020_min,infant_mortality_rate_2020_max,infant_mortality_rate_2021_mean,infant_mortality_rate_2021_median,infant_mortality_rate_2021_sd,infant_mortality_rate_2021_min,infant_mortality_rate_2021_max,infant_mortality_rate_2022_mean,infant_mortality_rate_2022_median,infant_mortality_rate_2022_sd,infant_mortality_rate_2022_min,infant_mortality_rate_2022_max,inflation_rate_2015_mean,inflation_rate_2015_median,inflation_rate_2015_sd,inflation_rate_2015_min,inflation_rate_2015_max,inflation_rate_2016_mean,inflation_rate_2016_median,inflation_rate_2016_sd,inflation_rate_2016_min,inflation_rate_2016_max,inflation_rate_2017_mean,inflation_rate_2017_median,inflation_rate_2017_sd,inflation_rate_2017_min,inflation_rate_2017_max,inflation_rate_2018_mean,inflation_rate_2018_median,inflation_rate_2018_sd,inflation_rate_2018_min,inflation_rate_2018_max,inflation_rate_2019_mean,inflation_rate_2019_median,inflation_rate_2019_sd,inflation_rate_2019_min,inflation_rate_2019_max,inflation_rate_2020_mean,inflation_rate_2020_median,inflation_rate_2020_sd,inflation_rate_2020_min,inflation_rate_2020_max,inflation_rate_2021_mean,inflation_rate_2021_median,inflation_rate_2021_sd,inflation_rate_2021_min,inflation_rate_2021_max,inflation_rate_2022_mean,inflation_rate_2022_median,inflation_rate_2022_sd,inflation_rate_2022_min,inflation_rate_2022_max,life_expectancy_2015_mean,life_expectancy_2015_median,life_expectancy_2015_sd,life_expectancy_2015_min,life_expectancy_2015_max,life_expectancy_2016_mean,life_expectancy_2016_median,life_expectancy_2016_sd,life_expectancy_2016_min,life_expectancy_2016_max,life_expectancy_2017_mean,life_expectancy_2017_median,life_expectancy_2017_sd,life_expectancy_2017_min,life_expectancy_2017_max,life_expectancy_2018_mean,life_expectancy_2018_median,life_expectancy_2018_sd,life_expectancy_2018_min,life_expectancy_2018_max,life_expectancy_2019_mean,life_expectancy_2019_median,life_expectancy_2019_sd,life_expectancy_2019_min,life_expectancy_2019_max,life_expectancy_2020_mean,life_expectancy_2020_median,life_expectancy_2020_sd,life_expectancy_2020_min,life_expectancy_2020_max,life_expectancy_2021_mean,life_expectancy_2021_median,life_expectancy_2021_sd,life_expectancy_2021_min,life_expectancy_2021_max,life_expectancy_2022_mean,life_expectancy_2022_median,life_expectancy_2022_sd,life_expectancy_2022_min,life_expectancy_2022_max,pm25_air_pollution_2015_mean,pm25_air_pollution_2015_median,pm25_air_pollution_2015_sd,pm25_air_pollution_2015_min,pm25_air_pollution_2015_max,pm25_air_pollution_2016_mean,pm25_air_pollution_2016_median,pm25_air_pollution_2016_sd,pm25_air_pollution_2016_min,pm25_air_pollution_2016_max,pm25_air_pollution_2017_mean,pm25_air_pollution_2017_median,pm25_air_pollution_2017_sd,pm25_air_pollution_2017_min,pm25_air_pollution_2017_max,pm25_air_pollution_2018_mean,pm25_air_pollution_2018_median,pm25_air_pollution_2018_sd,pm25_air_pollution_2018_min,pm25_air_pollution_2018_max,pm25_air_pollution_2019_mean,pm25_air_pollution_2019_median,pm25_air_pollution_2019_sd,pm25_air_pollution_2019_min,pm25_air_pollution_2019_max,pm25_air_pollution_2020_mean,pm25_air_pollution_2020_median,pm25_air_pollution_2020_sd,pm25_air_pollution_2020_min,pm25_air_pollution_2020_max,population_2015_mean,population_2015_median,population_2015_sd,population_2015_min,population_2015_max,population_2016_mean,population_2016_median,population_2016_sd,population_2016_min,population_2016_max,population_2017_mean,population_2017_median,population_2017_sd,population_2017_min,population_2017_max,population_2018_mean,population_2018_median,population_2018_sd,population_2018_min,population_2018_max,population_2019_mean,population_2019_median,population_2019_sd,population_2019_min,population_2019_max,population_2020_mean,population_2020_median,population_2020_sd,population_2020_min,population_2020_max,population_2021_mean,population_2021_median,population_2021_sd,population_2021_min,population_2021_max,population_2022_mean,population_2022_median,population_2022_sd,population_2022_min,population_2022_max,undernourishment_rate_2015_mean,undernourishment_rate_2015_median,undernourishment_rate_2015_sd,undernourishment_rate_2015_min,undernourishment_rate_2015_max,undernourishment_rate_2016_mean,undernourishment_rate_2016_median,undernourishment_rate_2016_sd,undernourishment_rate_2016_min,undernourishment_rate_2016_max,undernourishment_rate_2017_mean,undernourishment_rate_2017_median,undernourishment_rate_2017_sd,undernourishment_rate_2017_min,undernourishment_rate_2017_max,undernourishment_rate_2018_mean,undernourishment_rate_2018_median,undernourishment_rate_2018_sd,undernourishment_rate_2018_min,undernourishment_rate_2018_max,undernourishment_rate_2019_mean,undernourishment_rate_2019_median,undernourishment_rate_2019_sd,undernourishment_rate_2019_min,undernourishment_rate_2019_max,undernourishment_rate_2020_mean,undernourishment_rate_2020_median,undernourishment_rate_2020_sd,undernourishment_rate_2020_min,undernourishment_rate_2020_max,undernourishment_rate_2021_mean,undernourishment_rate_2021_median,undernourishment_rate_2021_sd,undernourishment_rate_2021_min,undernourishment_rate_2021_max,unemployment_rate_2015_mean,unemployment_rate_2015_median,unemployment_rate_2015_sd,unemployment_rate_2015_min,unemployment_rate_2015_max,unemployment_rate_2016_mean,unemployment_rate_2016_median,unemployment_rate_2016_sd,unemployment_rate_2016_min,unemployment_rate_2016_max,unemployment_rate_2017_mean,unemployment_rate_2017_median,unemployment_rate_2017_sd,unemployment_rate_2017_min,unemployment_rate_2017_max,unemployment_rate_2018_mean,unemployment_rate_2018_median,unemployment_rate_2018_sd,unemployment_rate_2018_min,unemployment_rate_2018_max,unemployment_rate_2019_mean,unemployment_rate_2019_median,unemployment_rate_2019_sd,unemployment_rate_2019_min,unemployment_rate_2019_max,unemployment_rate_2020_mean,unemployment_rate_2020_median,unemployment_rate_2020_sd,unemployment_rate_2020_min,unemployment_rate_2020_max,unemployment_rate_2021_mean,unemployment_rate_2021_median,unemployment_rate_2021_sd,unemployment_rate_2021_min,unemployment_rate_2021_max,unemployment_rate_2022_mean,unemployment_rate_2022_median,unemployment_rate_2022_sd,unemployment_rate_2022_min,unemployment_rate_2022_max
4.37392615887975,4.325194104507074,1.6039653548093964,0.436954915523529,13.6470003128052,4.366141761775121,4.325194104507074,1.6754126988340627,0.393045634031296,13.5129995346069,4.300590190686475,4.325194104507074,1.5882837966154877,0.396354019641876,13.5749998092651,4.254206351087303,4.311246983207517,1.6232173334144897,0.419998496770859,15.3769998550415,4.256610762422362,4.296572446823123,1.6024878883113174,0.358478993177414,13.7686548233032,4.429158956431602,4.325194104507074,1.6344330732244239,0.359637647867203,13.981907367706299,4.360312740552492,4.325194104507074,1.6774509271288347,0.381919115781784,14.1951599121094,4.260605914221489,4.285394430160525,1.6478018554131428,0.348516702651978,14.1951599121094,747794969481.0397,39742430614.7555,2264832594090.866,26692059.8907662,21315096441263.6,738716785129.4719,39265378973.1747,2229777805315.103,34308904.7541878,20927058819393.2,805924946903.7148,43904694498.30275,2453066839127.351,29429130.1528713,23060401214745.1,874848818300.4215,50181120535.8784,2686214635038.6313,19125672.8122581,25264084692297.8,864079577561.7701,52149898744.12935,2645633329419.0874,32503688.1989452,24865355157709.3,795635306536.5255,44000256117.21665,2406521273885.257,21159214.3611695,22529125404527.9,970060307535.8806,52576013191.92555,3001949645746.163,10745871.4686634,28197310472469.4,1065957974982.3167,62076772183.3818,3325279063431.572,19640321.878052,31400967426674,2377558392716.493,50370666762.746506,8054623041268.006,36811936.0824587,75359657218242.5,2419722604401.759,50529691237.7137,8190852981558.569,41629064.2232388,76588030455295.5,2585293633398.3154,55523876046.98335,8715696457884.959,45276595.3533146,81550955754739.3,2747122523445.064,59276825797.204254,9278180894692.787,48015259.8751356,86686870786621.5,2788130615342.6377,61446944802.6214,9415678132458.084,54123198.5662913,87945574337517.8,2710166070178.6323,57654068898.941895,9191257359243.465,51746594.3148543,85577718250195.5,3097790385229.3174,66425210573.9459,10482940145779.557,60196405.7138393,97527032881901.1,3216461161762.3447,70593546774.82,10840439112081.262,59065982.0873657,101225059591363,15416.346885753002,16276.508004403107,13890.409790291786,289.359627206129,102005.62564189,15526.431975153728,16276.508004403107,14218.668999492462,242.539527292978,106885.878489327,15966.581119432636,16276.508004403107,14932.376574266436,244.14542219677,111820.581466347,16446.48391744051,16276.508004403107,15775.124442852382,232.060616627711,113050.73688163,16430.365465988052,16276.508004403107,15762.301560679538,216.972970900616,116153.166121638,15943.446059267771,16276.508004403107,15128.066816291062,216.827417481114,107791.886435134,17043.02996034269,16276.508004403107,16930.32642238473,221.157803429854,114274.622043786,17439.37865184647,16276.508004403107,17333.622697565515,259.025031363088,123091.123516,1017.9348900231187,393.00204468,1598.5505126771864,17.71483231,9248.93457031,1040.2891260628408,408.0010465582015,1628.1003077563319,19.16795921,9599.890625,1084.8194707812634,442.572265625,1690.8956269171067,18.74936485,9902.81835938,1136.5135066275898,465.029800415,1777.059111157665,17.87852287,10280.52636719,1142.6922691580285,484.32924394561803,1778.398473056632,15.88729572,10658.39746094,1195.3330736026053,463.227737425,1902.9001024899262,17.21605492,11758.42480469,1321.337351810969,510.5646807965505,2096.750897084244,17.64008904,12012.24121094,24.16251306702574,18.88038187402215,19.9177476202239,1.8,95.3,23.582295055589142,18.75,19.4176048833962,1.7,89.9,23.028115763936416,18.1257984921179,18.99739431363687,1.6,87.4,22.512796638182607,17.4984953181131,18.558827756923094,1.5,85,22.00816933121741,17,18.127520999965913,1.5,82.6,21.49118022317512,16.65,17.71294378426646,1.4,80.3,21.005775146230757,16.2,17.296729401463093,1.4,78.1,20.52261672608633,15.9347404865005,16.88051308761901,1.3,76,3.9668808405861187,2.5289155072332496,9.098089854783275,-3.74914524799629,121.738085297503,6.1221800854179405,2.3708367639086854,28.223835231122717,-3.07821765676927,379.999585624026,5.89681563450529,3.14212433037571,19.57034763058275,-1.53709962980849,254.948534781816,5.388365780650849,2.8820741546893602,16.938248347820128,-2.81469807668465,254.948534781816,5.942677571259464,2.59103724781174,22.94146175412224,-3.2333893398333,255.304990757856,7.573049985400712,2.54819620048141,39.03893652907971,-2.5952432588738,557.201817362051,8.20194816960819,4.070959360406706,29.109002318874243,-0.772844370359139,359.093040778999,11.484272401355485,7.44227606150106,21.908001113943847,-6.68732094212672,254.948534781816,71.70981298063924,72.90475804200615,7.605998655714444,51.101,84.2526829268293,72.00246376776738,72.896,7.482126322971429,52.043,84.231,72.22532825008489,73.03817732167286,7.374669766640477,52.305,84.6956097560976,72.4468488124241,73.2360741560774,7.282211243135407,52.554,84.928,72.65378774105459,73.32149999999999,7.222373900461033,52.91,85.1558536585366,72.02688400373034,72.5062990185058,7.155777525738095,52.777,85.4963414634146,71.47379679739728,72.083620902392,7.341860548184925,52.525,85.5326829268293,72.13004486603813,72.90265450753566,7.376203123163315,52.997,85.377,27.310355140286777,25.922851559911447,15.627590980221044,5.62500854589343,107.144665250434,26.484285110235923,25.922851559911447,14.486962033740738,5.27717772615425,104.911460730569,26.005298681818832,25.922851559911447,13.719258927722471,5.12673961318144,88.7878831964248,25.98222097991784,25.922851559911447,13.58503093386047,5.49695736300986,93.3069571843647,24.988812150782195,25.922851559911447,12.010808517742177,5.37867032806067,81.0088337801126,24.766137296427107,25.922851559911447,11.768004647135708,4.89518090216668,85.1223455605238,298693061.4617552,10381954,931884522.7242744,10877,7404251118,302521518.61964995,10426522,943023954.7721086,10852,7490956237,306356975.875289,10447369,954174923.1461676,10828,7577110140,310131648.26626647,10427597,965039106.6779355,10865,7661177849,313826545.22115374,10559768,975574449.7945827,10956,7742724795,317407555.5331838,10652042.5,985648785.2410557,11069,7821271846,320644300.5369432,10537489.5,994686378.6877246,11204,7888963821,323576809.10085297,10579529.5,1002576776.795937,11312,7951595433,10.270362540761596,9.149999999999999,9.00559382718519,2.5,58.2,10.307958351097922,9.055103942836425,9.170680883470117,2.5,57.7,10.280963440675222,9.383160671075675,9.205441299142981,2.5,56.6,10.209226515485307,9.1,9.171321252927413,2.5,54,10.370405665117184,8.7,9.378947409794428,2.5,51.9,10.571705886386388,9.2,9.594836065206621,2.5,49.9,10.81064067951239,9.332312737392641,9.843893269837766,2.5,51,7.795627297759424,6.876655871795795,5.103857454313255,0.17,27.695,7.681425841279195,6.891,5.010761502038914,0.15,25.999,7.4959186872116925,6.37132892613209,4.902769209877198,0.14,26.064,7.261220965363938,6.01754020171336,4.861501160379243,0.11,26.983,7.1350991920875915,6.08897813914656,4.7920660119221345,0.1,29.049,8.061559289235579,7.129456973613605,5.12780610955464,0.14,34.232,7.782437341833033,6.640260234471285,5.118293428377811,0.14,35.707,7.08588559646624,5.92461288624241,4.960934453051337,0.13,37.852
